item_id,label,purpose,sub_purpose,download_link,translation
gimhae-0205,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0205.mp3,"“Ehwa Ehwa Eojju Ehwa Eojju Ehwa”

@ Oheya

Playing well         
Oheya                 
Playing well                
Playing well                
Hot bars too                
Step back                
Cold bars too                
Step up               
Playing well                
Mr. Cheosu too                
Mr. Jaesu too                
Just watching my hands             
Playing well                
Playing well                

@ Eojju

Eojju                    
Playing well                
Playing well                
Hot bars too                
Cold bars too                
Playing well                

@ Oheya"
milyang-1306,Lament_eosayong,Lament,eosayong,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1306.mp3,"Let's go, let's go, let's go to the mountain, we'll go to the mountain and work.
After finishing the field work, we enter the valleys and hills.
Going to various mountains and valleys, we use our strength to cut grass.
After cutting the grass, we tie it up.
We carry the load on a carrying pole, as if going to the afterlife.
Carrying it makes the neck dry and the legs hurt.

“Hey hohoho!!!”

Let's go, let's go, let's go home, we have to eat at home.
If we stay here, it's no use; we take a load and come to the yard.
We pour it out in the middle of the yard and divide it into sections for each house.
After setting the dining table, we take it to the guest room,
and have lunch.
After finishing lunch, we carry the load again and go back up to the mountains and valleys.
In the afternoon, we also cut grass, and we finish one load.
The sun is setting towards the west mountain,
and we also cut grass to make one load, carrying it home.
When we return home, the sun is gone and it is late.
We hurry home, and after eating, we sleep to dream.
“Hey hohohoho!!!!”"
danyang-0408,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/cb/danyang/danyang-0408.mp3,"Look, whether it’s one character or a Chinese character,  
I long for my husband who is going to the front line to come back alive.  
Look, whether it’s two characters or a Chinese character,  
President Rhee Syngman, the boss, has disappeared.  
Look, whether it’s three characters or a Chinese character,  
The sound of 3,000 millimeters of artillery echoes throughout South Korea.  
Look, whether it’s four characters or a Chinese character,  
In ’49, how did freedom come so hard?  
Look, whether it’s five characters or a Chinese character,  
The puppet army of 50 million invades South Korea.  
Look, whether it’s six characters or a Chinese character,  
Due to the Korean War of June 25, I have even experienced a life like a tin can.  
Look, whether it’s seven characters or a Chinese character,  
The sound of 70 millimeters of artillery echoes in Daegu.  
Look, whether it’s eight characters or a Chinese character,  
During talks at Panmunjom, the boss also participated.  
Look, whether it’s nine characters or a Chinese character,  
After nine years as a national soldier, I come down as a private first class.  
Look, whether it’s ten characters or a Chinese character,  
Frontline soldiers are patriots, rear soldiers are love experts, so-so okay.

"
sangju-0305,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0305.mp3,"@Tingling, tingling

-Tingling, tingling  
-Where do you hear life being disregarded?  
-The chest aches without a moment’s rest  
-Even if the sun rises, it doesn’t matter  
-The sun rises and crosses over to Seosan  
-We cannot perform our duty  
-So what has life become?  
-Even if the chest aches, nothing can be done  
-Gangwon Province, Geumgang Mountain  
-Life cannot be visited  
-An unfeeling friend, nothing can be done  
-Let’s go, let’s go, let’s go together  
-Don’t force a hidden friend  
-The sun must rise beyond the east  
-Don’t think of it as a dream  
-The sun must cross over

-Repeat  
-A bit faster  
-Two sets"
geochang-0113,Lament_eosayong,Lament,eosayong,http://urisori.co.kr/sound/origin/gn/geochang/geochang-0113.mp3,"The climbing silk tree flowers are late silk trees.  
Plucking knotweed, laportea, and lunchbox herbs,  
I placed them under the bush, and the cicada calls.

This cooking, come cooking,  
Hand over that big child picking greens,  
Under the knotweed, laportea, and lunchbox herbs,  
Here it is, come cooking.

""Now towards that side, the big child will receive it.""

You come cooking, the master comes cooking,  
Beside this child's head, springtime faith, water sprinkling, pure and clear,  
Eh, here it is."
daegu-0308,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/daegu/daegu-0308.mp3,Iyajeolla Iyajeolla Iyajeolla
wonju-0106,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0106.mp3,"Brother-in-law, brother-in-law, cousin brother-in-law  
How was life after marriage?  
Don’t even talk about life after marriage  
Put in red beans like cherries  
Cheonribal (saying: I forgot it, so it’s no good. I have to do something else)"
bukjeju-1217,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-1217.mp3,"A: The mountains, rivers, and trees all sprout new leaves, and going to see them becomes delightful.  
B: Oh yes, oh yes, whenever we go now, we will always come back.  
A: You rascal, you don’t even know that the sky is gloomy, you rascal. Oh yes.  
B: In the eighth month, in mid-July, oh yes, where do you go and then come back?  
A: Where could you have gone? Oh yes, even if you come back,  
The one who left me never comes back to Hanyang.  
B: These days, watching people’s movements, oh yes, the hand holding the sickle,  
Working hard and constantly!  
This sound passes, the sun sets, the moon sets, and only this sound stays.  
A: With one sound, a handful of water barley, with two sounds, two handfuls of water barley, emptying and emptying as it goes away.  
B: Oh yes, oh yes, oh yes, this is the mountains,  
I cross over the mountains and go, cross over the water and go.  
A: The Korean rose blooms at the edge of forty li, but it does not wither,  
When spring comes in March every year, it will bloom again.  
B: Busy with your errands, you’re late for lunch,  
Have your lunch early, and don’t be too late, prepare for the evening, oh yes, oh yes.  
A: Oh yes, our life is like something that, once gone from Hanyang, never comes back; it is the path to the afterlife, oh yes.  
B: Oh yes, the sound of the pine needles falling, when it comes, it will sweep away this sound completely.  
A: Eat plenty, climb up the mountain,  
Far away, your foot is caught in the wild grapevine, making you stumble."
hwasun-0208,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/hwasun/hwasun-0208.mp3,"@Ye- Ye- Ye-Ye-ru Sang-sa-du-yeo

-Ye- Ye- Ye-Ye-ru Sang-sa-du-yo  
-Hey farmer, listen to me  
-I'm a farmer, so listen  
-I farm this land  
-And do volunteer service for the ancestral graves  
-Hiding this belly, hiding that belly  
-Cross over by the Janggu-bami (a narrow path)  
-Over there, rain is falling on the 갈미봉 (Galmi Peak)  
-Wear a raincoat and just wear a bamboo hat  

@Uhuh Uhuh-ru Sang-sa-du-yeo

-Uhuh Uhuh-ru Sang-sa-du-yo  
-He’s come, he’s come, the Jeolla royal inspector has come  
-Uhuh Uhuh-ru Sang-sa-du-yo  
-You are the master, I am the servant, Jo Ja-ryong of Sangsan land  
-Uhuh Ye-ru Sang-sa-du-yo  
-Don’t hold onto the one who leaves, you’ll be happier when they come back  

"
danyang-0401,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/danyang/danyang-0401.mp3,"@Chingina Chingchingnane

-Chingina Chingchingnane  
-The sun shines on the flowing water in spring  
-A pair of white tigers fly in  
-The time is good, spring has come  
-The golden nightingale  
-Flies between the willows  
-When the five grains are abundant  
-The blue river flows on  
-The young man sitting on white paper  
-How could he play the blue zither?  
-The brides walking on the new road  
-Stop on their way  
-Hey ladies  
-During the four seasons of planting and harvesting  
-Playing and having fun is what spring is about  
-Searching in the Macheosan mountains  
-The nightingale slowly sings  
-Who is coming? Who has come?  
-Turning back in the deep mountains  
-How does the cuckoo call?  
-The cuckoo calling amid the trees  
-Cooing softly  
-The birds laughing in the fields and paddies  
-Are they calling “two months” or “empty, empty”?  
-Spring passes more or less  
-April, May, reaching June  
-Hey farmers, you’re in trouble  
-Climbing the back hill  
-As they knock on the carrying pole  
-They reached the ridge mountain  
-In July, August, and September  
-The green water season is approaching  
-The fireflies have gone  
-And winter dogs hibernate  
-Hey farmer, let's go see the fields  
-Climbing a high mountain  
-Looking down at the wide plains  
-The five grains and miscellaneous grains have turned golden  
-Stacked thirty bundles of rice  
-The farming done this way and that  
-The time of a good harvest has come  
-One person in our village  
-Went to the market  
-And got too drunk to come back  
-A household living in one horse cart  
-With guests gathered in the village street  
-In the first lunar month for the big ritual  
-When planting this year’s crops  
-The five grains are flourishing  
-The people of our village  
-Pull together, one family, one clan  

"
wanju-0111,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jb/wanju/wanju-0111.mp3,"@Ohe Ohe / Ooh- Ohe Ohhei Ohe

-Ohe Ohe  
-Ohe Ohe Ohhei Ohe  
-Oh twelve soldiers, attendants  
-Listen to my words  
-The back is low and the front mountain is high  
-Let’s carefully, carefully climb up  
-Ohe Ohe Ohhei Ohe  
-We, we  
-Let’s call with a paired sound  
-Oha Oha Ohhei Ohe  
-“Och’a” / Och’a / Sop’al  

-Mid-tone sound  
-Palmodi sound"
hapcheon-0407,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hapcheon/hapcheon-0407.mp3,"In a house with no fence or gate,  
The eldest brother weaves myungji cloth.  
He weaves the cloth and folds it neatly,  
Then our brother goes to Seoul.  
The uniform is shabby, the pants are worn,  
Only a few pieces of cloth remain,  
I quickly cut a mourning jacket.  
No place, no island,  
A sorrowful man’s heart.  
Pin a balsam flower,  
Attach pieces of imitation silk decorations.  
Half of the widow’s house,  
With cherished mother’s cool hands,  
All is hurried in this narrow village."
okgu-0301,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0301.mp3,"@Ah ha ah, na ha ha ha, he e hei, hehe ei, he e he  
Oh Hondol hihe he e he e heiga sanajiro ogona aha a  

- Na ha ha, he e ei he he ei e he e  
Oh Hondol hie he e he e heiga sanajiro ogona  
- The wind blows - oh, the wind blows, in the countryside the prosperous wind blows  
- The setting sun on the west mountain - oh, the full moon rises over Wolchuldong  
- All the plants sprout new leaves - oh, on the edge of this rice field, long leaves fly  
- The wind blows - oh, if you expect rain, put on your raincoat, put on your raincoat, and cultivate the land  
- The front mountain gradually gets closer, the back mountain gradually gets farther away  
- On the top of Moaksan - oh, mist swirls, put on your raincoat and cultivate the land  
- Work hard, work hard, oh, when young, work hard, when old, enjoy life  

- Mankyeongsan Taryeong  
- Sanaji Taryeong + Mongdol sound  
- Tying late with a horn  
>"
yesan-0503,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/yesan/yesan-0503.mp3,"@Eolkadeongari

Eolkadeongari  
Eoyeocha Deongari  
Let’s weed this rice field  
And then go to that rice field  
Eoyeocha Deongari  
Evenly, evenly  
Let’s plow the field well  
Without leaving any empty spots  
Evenly, evenly  
Just stamp it down  
Eoyeocha Deongari  
Weed this rice field  
And then go to that rice field  
Eoyeocha Deongari  
Eoyeocha Deongari  
Eoyeocha Deongari  
Weed this rice field  
Weed it quickly  
Let’s finish up the rice paddies  
Eoyeocha Deongari  
Eoyeocha Deongari  
Uyeocha Deongari  
Weed this rice field  
And then weed that rice field  
Uyeocha Deongari  
Weed quickly  
Let’s rest and then continue  
Even if it’s hard  
Let’s endure and continue  
Uyeocha Deongari  
Eoyeocha Deongari  
Eolkadeongari  
From this house to that house  
Let’s weed evenly  
Uyeocha Deongari  
Quickly, quickly  
Let’s weed diligently  
Eoyeocha Deongari  
Eoyeocha Deongari  
This rice field, that rice field  
Let’s weed diligently  
Uyeocha Deongari  
Quickly, quickly  
Let’s weed quickly  
Eoyeocha Deongari  
Eoyeocha Deongari

@Eolkadengi

Eolkadeongari  
Eoyeocha Deongari  
Uyeocha Deongari  
Let’s finish quickly  
Eolkadengi  
Eoyeocha Dengi  
Eocha Dengi  
“Oh” (all together)

- Jajin Sound  
 >"
hadong-0103,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0103.mp3,"Lift it up, lift it up, lift up this seedling tray.  
Quickly, with a wooden rake or an iron rake, lift it up for a moment.  
Quickly lift it up for a moment and take a rest for your back."
sangju-1009,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1009.mp3,"Washing, washing, washing clothes by the Ok-nang River  
At Oraenamu, Oraebangti, filling the hemp sack and carrying it  
Pine nuts, pine nut baskets, holding them in hand and carrying them  
Washing clothes by the Ok-nang River, scrubbing the laundry thoroughly  
An unexpected fruit vendor dances in front of me  
It drifts, it drifts, the bathwater drifts around  
After washing hands and feet in the bathwater, I poured out the bathwater  
Not eating and leaving, the dark laundry washed off the grime  
The white laundry washed its whiteness, and I returned home  
The sound of laundry after three days resounds  
Feet swell, feet swell, only outside the door do feet swell  
Laundry sounds shake and the gate slams shut  
Hearing that sound, the father came outside and hurried to open the gate  
The twenty-five-year-old funeral guard has gathered and stands  
The front guard says, “Hurry and come out quickly  
Bow once, please bow,” but he refuses to bow  
Even after bowing three times, the recognition doesn't come  
The father says, “My son, my son  
Come and bow, I will give you three thousand nyang*  
Even after bowing three times, no recognition is given”  
The front guard says, “Call your daughter in  
Call your daughter in”  
Bringing only my daughter, having bowed three times  
the figure disappears, and my mother says  
“My daughter, my daughter, what I said was to go wash clothes  
Why did you go to wash clothes?  
I wrapped a white scarf for you  
Put on a white jacket and step out quickly  
Hurry along, hurry along, oh my, how frustrating my situation is  
Should I mourn with my hair undone, calling the one I have waited for?  
Heading and crossing nine hills, twisting and turning along the way  
After bowing at the nine hills and entering the house  
Making fences with yeast, discarding the passing needle  
Using thick needles, living three years with careful edging  
Fingernails and toenails all fell out after living three years  
Even my hair fell out, and my made-up face  
Why has it become yellow-stained?  

-Recalled  
-Document Unique

*“Nyang” was a traditional Korean currency unit."
