item_id,Filename,translation
Pod_1379,Vinnytsia_Winter_79_Volyky pasla,"The oxen were grazing,  
She was sewing a kerchief,  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
She was sewing a kerchief,  
The sinful maiden.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
The sinful maiden,  
Maiden Malanka.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
She was sewing a kerchief,  
Fell into a deep sleep,  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Fell into a deep sleep,  
Lost the oxen.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Lost the oxen,  
Went to Dudoma.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Went to Dudoma,  
Found her father.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Father went,  
Did not find the oxen.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Brother went,  
Did not find the oxen.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Beloved went,  
Found the oxen.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Found the oxen,  
Drove them to Dudoma.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Drove them to Dudoma,  
Drove them to the threshing floor.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Drove them to the threshing floor,  
Locked them with a loaf.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Locked them with a loaf,  
Entered the house.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Entered the house,  
Embraced Malanka.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Embraced Malanka  
And kissed her.  
Hey, hey, in the fir grove  
By the green  
Oak tree.  
Good evening!"
Pod_1380,Vinnytsia_Winter_80_Nasha Nadunia,"Our Nadunya  
Very small, in the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Very small,  
Like a little hemp plant. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
She was herding oxen,  
Sewing a kerchief. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Sewing a kerchief,  
She fell asleep deeply. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Her father came to her. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
“Go, father,  
Look for the oxen.” In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Father went,  
But did not find the oxen. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Her mother came to her. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
“Go, mother,  
Look for the oxen.” In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Mother went,  
But did not find the oxen. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Her little brother came to her. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
“Go, little brother,  
Look for the oxen.” In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Little brother went,  
But did not find the oxen. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Her little sister came to her. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
“Go, little sister,  
Look for the oxen.” In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Little sister went,  
But did not find the oxen. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Her dear one came to her. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
“Go, dear one,  
Look for the oxen.” In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree.  
Dear one went,  
And found the oxen. In the fir tree...  
Hey there, in the fir tree,  
By the green  
Oak tree."
Pod_1381,"Vinnytsia_Winter_81v_Po horakh, horakh","Along the mountains, mountains  
The peacocks were walking,  
Oh, God, please!  
Along the mountains, mountains  
The peacocks were walking,  
Oh, God, please!  
The peacocks were walking,  
Losing their feathers.  
Oh, God, please!  
The peacocks were walking,  
Losing their feathers.  
Oh, God, please!  
Behind her walked  
A buckwheat maiden.  
Oh, God, please!  
Behind her walked  
A buckwheat maiden.  
Oh, God, please!  
The buckwheat maiden,  
Maiden Melanya.  
Oh, God, please!  
The buckwheat maiden,  
Maiden Melanya.  
Oh, God, please!  
She gathered feathers,  
Put them in her sleeve.  
Oh, God, please!  
She gathered feathers,  
Put them in her sleeve.  
Oh, God, please!  
She took from the sleeve,  
Put on the table.  
Oh, God, please!  
She took from the sleeve,  
Put on the table.  
Oh, God, please!  
She took from the table,  
Wove a wreath.  
Oh, God, please!  
She took from the table,  
Wove a wreath.  
Oh, God, please!  
She finished the wreath,  
Went to the little dance.  
Oh, God, please!  
She finished the wreath,  
Went to the little dance.  
Oh, God, please!  
Her father came for her.  
Oh, God, please!  
Her father came for her.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
Oh, I will go, I will go,  
When I reach the dance.  
Oh, God, please!  
Oh, I will go, I will go,  
When I reach the dance.  
Oh, God, please!  
She reached the little dance,  
But did not go home.  
Oh, God, please!  
She reached the little dance,  
But did not go home.  
Oh, God, please!  
Her mother came for her.  
Oh, God, please!  
Her mother came for her.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
Oh, I will go, I will go,  
When I reach the dance.  
Oh, God, please!  
Oh, I will go, I will go,  
When I reach the dance.  
Oh, God, please!  
She reached the little dance,  
But did not go home.  
Oh, God, please!  
She reached the little dance,  
But did not go home.  
Oh, God, please!  
Her beloved came for her.  
Oh, God, please!  
Her beloved came for her.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
Buckwheat maiden,  
It's time to go home.  
Oh, God, please!  
She reached the little dance,  
Came home.  
Oh, God, please!  
She reached the little dance,  
Came home.  
Oh, God, please!  
Good evening!"
Pod_1382,"Vinnytsia_Winter_81_Po horakh, horakh","1. |: Along the mountains, the mountains  
The peacocks walked,  
Oh, God grant! :|*  
2. The peacocks walked,  
Losing their feathers.  
3. Behind her walked  
The buckwheat maiden.  
4. The buckwheat maiden,  
Maiden Melania.  
5. She gathered feathers,  
Put them in her mitten.  
6. Took them from the mitten,  
Placed them on the table.  
7. Took them from the table,  
Wove a wreath.  
8. She finished the wreath,  
Went to the dance.  
9. Her father came for her.  
10. – Buckwheat maiden,  
It's time to go home.  
11. – Oh, I'll go, I'll go,  
When the dance ends.  
12. She reached the dance,  
But did not go home.  
13. Her mother came for her.  
14. – Buckwheat maiden,  
It's time to go home.  
15. – Oh, I'll go, I'll go,  
When the dance ends.  
16. She reached the dance,  
But did not go home.  
17. Her dear one came for her.  
18. – Buckwheat maiden,  
It's time to go home.  
19. She reached the dance,  
She came home.  
Good evening!"
Pod_1383,"Vinnytsia_Winter_82_Chy vdoma, vdoma","Is she home, at home  
The mistress?  
Oh, God grant!  
What is she doing?  
Weaving gold.  
Oh, God grant!  
Oh, give some wine  
Under the double door.  
Oh, God grant!  
Under the double door,  
Under a half-measure.  
Oh, God grant!  
Let us go  
To the goldsmith.  
Oh, God grant!  
Let us make  
A golden cup.  
Oh, God grant!  
A golden cup,  
A silver spoon.  
Oh, God grant!  
Good evening!"
Pod_1384,Vinnytsia_Winter_84_Buly v diadka bdzholy,"There were bees at uncle’s,  
Like swirls in the field.  
Like swirls in the field.  
The bees flew  
To the meadow to gather honey.  
To the meadow to gather honey.  
To the meadow to gather honey,  
To sing to the wheat.  
To sing to the wheat.  
And that wheat  
The Lord Himself sowed.  
The Lord Himself sowed.  
And the Virgin Mary  
Then wept,  
Then wept,  
With small tears  
Watering the whole field.  
Watering the whole field.  
And in that field  
A shooting star fell.  
A shooting star fell.  
Where the shooting star fell,  
There stood a well.  
There stood a well."
Pod_1385,Vinnytsia_Winter_85_Buly v diadka bdzholy,"There were bees at the uncle’s,  
They flew out into the field,  
They flew out into the field  
To gather bright honey,  
To break the wheat.  
To break the wheat.  
And that wheat  
The Lord Himself had sown,  
The Lord Himself had sown,  
And the Virgin Mary  
Covered it up,  
Covered it up,  
With tiny tears  
She watered the whole field.  
She watered the whole field.  
Where a little tear fell,  
A well was formed there.  
A well was formed there.  
And in those wells  
Christ Himself was bathing.  
Christ Himself was bathing.  
There the girl Hannusia  
Took some water,  
Took some water,  
She took the infant Christ  
Into her arms.  
Into her arms.  
May you, Hannusia,  
Have happiness and fate,  
Have happiness and fate,  
For you took the infant Christ  
Into your arms.  
Into your arms."
Pod_1386,Vinnytsia_Winter_86_Oi uchora izvechora,"Oh, yesterday evening  
The Son of God was born,  
Who created for us heaven  
And earth.  
Gave birth  
The Virgin Mary to the child,  
Virgin, virgin, virgin Mary,  
Mother of God.  
She stood herself, folded her hands,  
Prayed to God,  
Boasted of her newly born Son.  
Above that child  
Three angels flew,  
Glory, glory to God in the highest!  
They sang."
Pod_1387,Vinnytsia_Winter_87_U nediliu rano,"On Sunday morning  
The bells rang.  
Holy evening,  
Good evening  
To good people  
To your health!  
There the Virgin Mary  
Walked through the garden.  
Holy evening,  
Good evening  
To good people  
To your health!  
Walked through the garden,  
Entered the stable.  
Holy evening,  
Good evening  
To good people  
To your health!  
Entered the stable,  
Gave birth to a son.  
Holy evening,  
Good evening  
To good people  
To your health!  
Gave birth to a son,  
Laid him in the manger.  
Holy evening,  
Good evening  
To good people  
To your health!  
Laid him in the manger,  
Sprinkled with hay.  
Holy evening,  
Good evening  
To good people  
To your health!  
Good evening!"
Pod_1388,Vinnytsia_Winter_88_Dyvnaia novyna,"Wonderful news:
She gave birth to a Son,
Gave birth in Bethlehem
Mary alone.
She gave birth in Bethlehem
Mary alone.
Not in a royal palace,
Not in a rich house,
Above a manger, among cattle,
Not in a rich house,
Above a manger, among cattle,
Not in a rich house,
She cradled Him in her arms,
And also sings a song,
Calling Him her Almighty Creator.
Calling Him her Almighty Creator."
Pod_1389,"Vinnytsia_Winter_89_Dobryi vechir, Diva","Good evening, Virgin,  
A happy hour,  
The Virgin gave birth  
To the eternal Son.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth.  

Christ was not born  
In narrow chambers,  
But in a narrow manger  
He was laid in a crib.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth.  

Not white featherbeds  
Were spread for the Lord,  
But on a little bundle of hay  
He was placed.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth.  
Let us praise God,  
Let us sing joyfully:  
Holy evening on earth."
Pod_1390,Vinnytsia_Winter_90v1_Oi vysoko,"Oh, high  
In the blue sky  
A star shone,  
It sailed, it sailed  
Above the clouds,  
It stood above the rosehip.  
It sailed, it sailed  
Above the clouds,  
It stood above the rosehip.  
A mother gave birth  
To a Son,  
Laid Him in a manger,  
Sprinkled with bare hay,  
Covered with swaddling clothes.  
Sprinkled with bare hay,  
Covered with swaddling clothes.  
Where is the golden cradle?  
Where are the silk clothes?  
Where are the featherbeds  
For the Child,  
Soft and fluffy?  
Where are the featherbeds  
For the Child,  
Soft and fluffy?  
Winged angels flew to the Child,  
Sang and bowed  
To the God’s Child.  
Sang and bowed  
To the God’s Child.  
And we will all give praise  
To the God’s Child,  
And we will beautifully sing  
To the God’s Child.  
And we will beautifully sing  
To the God’s Child.  
Good evening!"
Pod_1391,Vinnytsia_Winter_90v2_Oi vysoko,"1. Oh high  
In the blue sky  
A star shone,  
It floated, floated  
Above the clouds,  
It stood above the rosehip.  

2. The Mother  
Gave birth to the Son,  
Laid Him in the manger,  
Covered with bare hay,  
Wrapped in swaddling clothes.  

3. Where is the cradle  
Golden?  
Where are the silk clothes?  
Where are the featherbeds  
For the Child,  
Soft and fluffy?  

4. The winged angels  
Flew to the Child,  
Sang, bowed  
To the Godly Child.  

5. And let us all still praise  
The Godly Child,  
And let us beautifully sing  
To the Godly Child.  
Good evening!"
Pod_1392,Vinnytsia_Winter_90_Oi vysoko,"1. Oh, high  
In the blue sky  
A star shone,  
It sailed, sailed  
Above the clouds,  
It stood above the wild rose.  
2. The Mother  
Gave birth to the Son,  
Laid Him in the manger,  
Covered with bare hay,  
Covered with swaddling clothes.  
3. Where is the golden  
Cradle?  
Where are the silk clothes?  
Where are the featherbeds  
For the Child,  
Soft and fluffy?  
4. Winged angels  
Flew to the Child,  
They sang, bowed  
To the Divine Child.  
5. And we all give praise  
To the Divine Child,  
And we sing beautifully  
To the Divine Child.  
Good evening!"
Pod_1393,Vinnytsia_Winter_91_Po vsemu svitu,"All around the world  
The news spread:  
The Virgin Mary  
Gave birth to a Son.  
She gave birth to a Son,  
Laid Him in a manger—  
The Son of the Lord.  
She gave birth to a Son,  
Laid Him in a manger—  
The Son of the Lord.  
The Virgin Mary  
Prayed to God:  
With what shall I  
Swaddle my Son?  
You, Heavenly King,  
Send me a gift  
To the master of this house.  
You, Heavenly King,  
Send me a gift  
To the master of this house.  
Angels descended  
From heaven to earth,  
Brought gifts  
To the Virgin Mary:  
Three wax candles  
And silk robes  
For Christ the Lord.  
Three wax candles  
And silk robes  
For Christ the Lord.  
A star shone  
From heaven to earth,  
Angels descended  
To the Virgin Mary,  
Singing God’s songs  
To the Bride of the Lord,  
Bringing joy.  
Singing God’s songs  
To the Bride of the Lord,  
Bringing joy.  
Good evening!"
Pod_1394,Vinnytsia_Winter_92_Nebo i zemlia,"Heaven and Earth  
Heaven and Earth  
Are celebrating today,  
Angels to people  
Angels to people  
Joyfully celebrate.  
Christ is born,  
God is incarnate,  
Angels sing,  
Kings greet,  
Give reverence,  
Shepherds play,  
A miracle, a miracle,  
They tell.  
In Bethlehem  
In Bethlehem  
News has happened:  
The pure Virgin  
The pure Virgin  
Bore a Son.  
Christ is born,  
God is incarnate,  
Angels sing,  
Kings greet,  
Give reverence,  
Shepherds play,  
A miracle, a miracle,  
They tell.  
And we to the newborn  
And we to the newborn  
Give glory to Christ,  
Glory in the highest  
Glory in the highest  
Let us sing to Him.  
Christ is born,  
God is incarnate,  
Angels sing,  
Kings greet,  
Give reverence,  
Shepherds play,  
A miracle, a miracle,  
They tell.  
Good evening!"
Pod_1395,Vinnytsia_Winter_93v1_A z pershoho,"And from the first  
Birth  
Of the Son of God,  
The Virgin Mary  
Bore Jesus Christ.  
The Virgin Mary  
Bore Jesus Christ.  
As Jesus Christ  
Was born  
Of the Virgin Mary,  
The world rejoiced,  
And all the saints as well.  
The world rejoiced,  
And all the saints as well.  
The world rejoiced,  
And all the wonders,  
They took the Child  
Born  
Up to heaven.  
They took the Child  
Born  
Up to heaven.  
And the heavens,  
And the heavens  
Opened.  
All the saints,  
The archangels  
Bowed down.  
All the saints,  
The archangels  
Bowed down.  
All the angels bowed,  
And all the flowers,  
The world rejoiced,  
And all the little children.  
The world rejoiced,  
And all the little children.  
Good evening!"
Pod_1396,Vinnytsia_Winter_93_A z pershoho,"1. And from the first
Birth
Of the Son of God,
The Virgin Mary
Bore Jesus Christ.*

2. When Jesus Christ
Was born
Of the Virgin Mary,
The world rejoiced
Christ's world
And all the saints as well.

3. The world rejoiced,
Christ's world,
And all the miracles,
They took the Child
Who was born
All the way to heaven.

4. And the heavens
Opened.
All the saints,
Archangels
Worshiped.

5. All the angels worshiped,
Even all the flowers,
The world rejoiced,
Christ’s world,
And even the little children.

Good evening!"
